id,position
7972,Programming Student
7973,Director Of Event Technology
7974,Film & Television Production Assistant
7975,Software Engineer
7976,Member of Technical Staff Intern
7977,Undergraduate Teaching Assistant
7978,Software Development Co-op
7979,Software Engineer
7980,Apprentice Full-Stack Developer
7981,Environmental Services Manager
7982,Software Developer
7983,Quality Assurance Engineer
7984,Web Developer
7985,Web Developer
7986,Web Development Intern
7987,Resident Assistant
7988,Library Systems Employee
7989,Assistant Waterfront Director
7990,EasyTech Associate
7991,Senior Software Engineer
7992,"Software Engineer, Information Technology"
7993,Engineering Intern
7994,Intern
7995,Undergraduate Student
7996,Tutor for 15-112 Fundamentals of Programming (Python) (2018)
7997,Teaching Assistant
7998,Software Engineering Intern (SWE)
7999,Software Engineer Intern
8000,Design for America
8001,Summer Research Intern
8002,Senior Software Engineer
8003,Software Engineer
8004,Research Assistant
8005,Cloud Backup Technology Researcher
8006,Solution Consultant; Development Manager
8007,Software Developer
8008,Software engineer
8009,Senior Software Developer
8010,Programmer/Developer
8011,Software Engineer/Data Analyst
8012,Analyst
8013,Software Engineer
8014,Software Engineering Intern
8015,Academic Tutor (Student Athlete Support Services)
8016,Division I Swim Team Member
8017,Mechanical Engineering Intern
8018,Software Engineer
8019,Associate Software Engineer
8020,Software Developer
8021,Software Test Engineer
8022,Intern
8023,AI Researcher
8024,Basketball Official
8025,Intramural and Facilities Intern
8026,SQA Summer Intern
8027,Software Engineer
8028,Facilities Shipping and Receiving Assistant
8029,Comp_Camp Counselor
8030,Assistant Installation Technician
8031,Full-stack Developer
8032,Software Engineer Intern
8033,Machine Learning Intern
8034,Software Engineer
8035,Trading Intern
8036,UROP Researcher for the Computer Science & Artificial Intelligence Lab
8037,Software Engineering Intern
8038,UROP Researcher for the Department of Mathematics
8039,Software Engineer Internship
8040,Course Designer
8041,Tech Intern
8042,"Full-stack, Microsoft-centric software engineer"
8043,Software Developer Intern
8044,MIT TATA Fellow
8045,Software Engineering Intern
8046,Cybersecurity Consulting Intern
8047,Undergraduate Intern: R&D Information Solutions Hub
8048,Undergraduate Researcher
8049,Software Engineer
8050,Web Developer
8051,Co-Founder
8052,Junior Developer
8053,Software Engineering Intern
8054,KPCB Engineering Fellow
8055,Data Analyst
8056,PTA
8057,Graduate Teaching Assistant
8058,Quantitative Developer Intern
8059,Junior Developer Co-op
8060,Software Developer Intern
8061,Enterprise Architect
8062,Cloud Applications Engineer
8063,Mid-Level Software Engineer
8064,Junior Software Engineer
8065,Data Analysist Intern
8066,Assistant Customer Service Department Head
8067,Software Engineer
8068,Business Analyst
8069,MDP Financial Analyst (FP&A) - Management Accounting Group
8070,Class Deans' Assistant
8071,Library Assistant
8072,USC Assistant
8073,Math and Reading Tutor
8074,Summer Intern
8075,Participating student
8076,Research Assistant
8077,Software Engineering Intern
8078,Research Assistant
8079,Software Engineering Intern
8080,Software Engineer
8081,Business Technology Solutions Co-op
8082,Jr Software Engineer
8083,Senior Software Engineer
8084,Software Engineer (Supply Chain)
8085,Senior Software Engineer (Lead)
8086,Application Software Engineer
8087,Part-time Web Developer
8088,Software Engineer
8089,Software Engineer / Deputy Manager
8090,Front End Software Engineer
8091,Front End Developer
8092,Project Manager
8093,Administrative Assistant
8094,Team Assistant
8095,Software Engineer
8096,Software Engineer
8097,Summer Internship
8098,Research Intern
8099,Software Development Engineer Apprentice 
8100,Mentor
8101,Supervisor
8102,Remote Support Engineer
8103,Ecommerce Specialist
8104,Software Engineer I
8105,Associate Software Engineer
8106,Software Engineer Intern
8107,Teaching Assistant
8108,Software Engineer Immersive
8109,Nanny
8110,Teacher
8111,Student Admin
8112,Transportation Coordinator
8113,Teaching Assistant
8114,Cashier
8115,Hostess
8116,Senior Software Engineer
8117,Senior Software Engineer
8118,Senior Software Engineer
8119,Senior Software Engineer
8120,Software Engineer
8121,Computer Engineer
8122,Computer/Student Services @ TASC
8123,Computer Engineer (Intern)
8124,Software Engineer
8125,Software Development Intern
8126,Software Engineer Intern
8127,Software Developer intern
8128,Software Engineer II
8129,Data Scientist
8130,Senior Data Architect
8131,Video Analytic
8132,"Software Engineer, Intern"
8133,Software Developer
8134,Java Test Developer Co-op
8135,Senior Software Engineer
8136,Senior Software Engineer
8137,Software Engineer
8138,Junior Software Engineer
8139,Gradute Associate - Development
8140,Computer Vision and Robotic Outreach Opportunity Intern
8141,Video Production Intern
8142,Office Assistant
8143,Education Volunteer
8144,Software Engineer
8145,Graduate Research/Software Engineering Intern
8146,President
8147,Software Engineering Intern
8148,UROP Student (Undergraduate Research)
8149,Summer Research Intern
8150,Programmer
8151,Video Editor
8152,Web Editor
8153,Senior Software Engineer
8154,Software Engineer
8155,Media Teaching Assistant for MIT Department of Mechanical Engineering
8156,Software Developer Intern
8157,Design Engineer Intern
8158,Teaching Assistant for MIT 2.009 (Product Development & Processes)
8159,Engineer Intern
8160,Resident Associate Advisor
8161,Singapore-MIT Undergraduate Research Fellow
8162,ReachOut Tutor at Cambridge Community Center
8163,Welch Summer Scholar
8164,Senior Software Engineer
8165,Instructor in Software Engineering
8166,Senior Software Engineer
8167,Consulting Software Engineer
8168,Consulting Software Developer
8169,Consulting Software Developer
8170,Consulting Software Developer
8171,Lecturer in Software Engineering
8172,Presenter
8173,Consulting Software Developer
8174,Consulting Software Developer
8175,Lecturer in Physics
8176,Singer (Bass section)
8177,Lecturer in Music Theory/History
8178,Chamber Music Coach
8179,"Assistant Conductor, Répétiteur, Coach and Cast Member"
8180,Applications Developer
8181,Consulting Web Applications Developer
8182,Applications Developer
8183,Consulting Web Application Developer
8184,Software Engineer
8185,Project Manager - Design Lab
8186,Undergraduate Research Student
8187,Script Writer of the Youth Media Council/ Muralist at Stapleton Mural Site 2016
8188,Network Design - Lab Assistant
8189,Software Engineer Intern
8190,Software Engineer Intern
8191,Research And Development Assistant
8192,Full Stack Developer
8193,Project Intern
8194,Software Engineer Intern
8195,Peer Tutor
8196,Field Software Engineer
8197,Green Monster Scoreboard Operator
8198,Graduate Research And Teaching Assistant
8199,Software Engineer Co-op
8200,Appointed Committee Member
8201,Campaign Manager
8202,"2016 Democratic Nominee for MA State Representative, 2nd Barnstable District"
8203,Boston Representative to the 'YouthfulCities' Global Summit
8204,Account Management Co-op
8205,Policy Aide
8206,Voting Rights Intern
8207,RoxVote Coalition Civic Engagement Intern
8208,Software Engineer
8209,Software Development Intern
8210,2020 Hack.Diversity Fellow
8211,Software Engineering Fellow
8212,Elementary Teacher
8213,Substitute Teacher
8214,Middle School Teacher
8215,Smarter Summers Academic Teacher
8216,Program Assistant
8217,Student Teacher
8218,Elementary Resident
8219,Student Security Monitor
8220,Program Assistant
8221,Teaching/Cultural Exchange Fellow
8222,Freshman Focus Leader
8223,Senior Software Engineer
8224,Senior Software Engineer
8225,Senior Software Engineer
8226,Software Developer Staff Engineer
8227,Graduate Student Teaching Assistant - Data Structures and algorithms
8228,Java Developer Co-op
8229,Internship
8230,Software Engineer
8231,Owner
8232,Senior Software Consultant
8233,"Senior Software Engineer, Big Data"
8234,Graduate Research Assistant (GRA)
8235,Graduate Teaching Assistant (GTA)
8236,Stateflow Infrastructure Intern
8237,Lecturer
8238,Lecturer
8239,Software Engineer
8240,Senior Software Engineer
8241,Scrum Master
8242,Software Engineer
8243,Intern
8244,Software Engineer (Innovation) Intern
8245,Intern
8246,Business Management Intern
8247,Production Lead
8248,Assistant Manager
8249,Senior Software Engineer
8250,Software Engineer
8251,Full Stack Developer
8252,Associate Software Engineer
8253,Software Engineering Intern
8254,Full Stack Development Intern
8255,Software Engineering Intern
8256,Fiber Channel Technician
8257,Java and Perl Development Intern
8258,Web Designer
8259,Gigabit Ethernet Technician
8260,Software Engineer
8261,Senior Software Engineer 
8262,Software Engineer Applied Mathematical Optimization
8263,Operations Research Intern
8264,Graduate Research Assistant
8265,Senior Software Engineer
8266,Systems Engineer
8267,Lead Software Engineer
8268,Software Architect
8269,Senior Principal Software Engineer
8270,Principal Software Engineer
8271,Consultant Software Engineer (Tech Lead & Manager)
8272,Senior Principal Software Engineer
8273,Principal Software Engineer
8274,Principal Software Engineer
8275,Principal Software Engineer (Team Lead)
8276,Principal Software Engineer (Team Lead)
8277,Senior Software Engineer
8278,Senior Software Engineer
8279,Software Engineer
8280,Software Engineer Team Lead
8281,Senior Software Engineer in Test
8282,Programmer analyst
8283,Grails / Java Developer
8284,Professional Engineer
8285,Associate Engineer
8286,Software Engineer
8287,Entry Level Software Engineer
8288,Entry-Level Software Quality Engineer
8289,Associate QA Engineer
8290,QA Intern
8291,Technical Lead
8292,Software Data Engineer
8293,Cyber Machine Learning Senior Software Engineer
8294,Data Analyst
8295,Analyst
8296,Educational Consultant
8297,Intern
8298,Lecturer
8299,Lecturer
8300,Principal Software Engineer
8301,Staff Software Engineer
8302,Senior Software Engineering Manager
8303,RSA/Tech Help Desk
8304,Research Assistant
8305,Software Engineer Intern
8306,Graduate Teaching Assistant
8307,Sales
8308,Software Engineer
8309,Software Trainer
8310,Video Game Software developer
8311,Chief Software Architect -at Startup Company
8312,Software Engineer
8313,Member Of Technical Staff
8314,Data Scientist
8315,Graduater Teaching Assistant - Data Management and Big Data 
8316,Data Science Research Intern
8317,"Co-Founder, and Vice President "
8318,Software Engineer
8319,Research Assistant
8320,Software Engineer Intern
8321,Associate Product Manager Intern
8322,Lead Software Developer
8323,Software Engineering Intern
8324,Senior Software Engineer
8325,Software Developer Intern
8326,Graduate Student Assistant
8327,Software Engineer
8328,Software Engineer
8329,Software Engineer
8330,Associate Software Engineer
8331,Software Developer
8332,Software Development Intern
8333,Automated Testing Intern
8334,Software Developer
8335,Summer Intern
8336,Summer Intern
8337,Software Engineer
8338,Senior Site/Civil Engineer
8339,Staff Civil Engineer
8340,Intern
8341,Intern
8342,Software Engineer
8343,Masters Student
8344,Software Engineer Co-op
8345,TechStar 2018
8346,Application Development Analyst
8347,Principal Systems Engineer
8348,Principal Software Engineer
8349,Member of Technical Staff
8350,Principal Software Engineer
8351,Senior Software Engineer
8352,IT Specialist
8353,Lead Engineer
8354,Software Development Lead
8355,Sr. Computer Consultant
8356,Sr. Computer Consultant
8357,Sr. Computer Scientist
8358,Programmer/Analyst
8359,Programmer
8360,Software Engineer
8361,Software Engineer I
8362,Mechanical Engineer
8363,Mechanical Engineer
8364,HVAC Engineer
8365,Project Mechanical Engineer
